Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
276000,2.0719059,499.0,-0.20019409,-0.998200036585331,-0.998200036585331,1.0
277000,2.0683227,499.0,-0.19842312,-0.998200036585331,-0.998200036585331,1.0
278000,2.002884,499.0,-0.19816063,-0.998200036585331,-0.998200036585331,1.0
279000,2.0547664,499.0,-0.20050816,-0.998200036585331,-0.998200036585331,1.0
280000,2.088062,None,-0.20173225,None,None,1.0
281000,2.0990245,499.0,-0.19898576,-0.998200036585331,-0.998200036585331,1.0
282000,2.0684474,499.0,-0.1994091,-0.998200036585331,-0.998200036585331,1.0
283000,2.079533,None,-0.2002755,-0.998200036585331,-0.998200036585331,1.0
284000,2.0821323,499.0,-0.19827205,-0.998200036585331,-0.998200036585331,1.0
285000,2.0259836,499.0,-0.19861642,-0.998200036585331,-0.998200036585331,1.0
286000,2.070287,499.0,-0.19521204,-0.998200036585331,-0.998200036585331,1.0
287000,2.0541506,376.25,-0.19906904,-0.998200012370944,-0.998200012370944,1.0
288000,2.0470684,499.0,-0.19794133,-0.998200036585331,-0.998200036585331,1.0
289000,2.060411,302.4,-0.19723259,-0.9981600031256675,-0.9981600031256675,1.0
290000,2.0560772,499.0,-0.20369089,-0.998200036585331,-0.998200036585331,1.0
291000,2.0206194,499.0,-0.20886621,-0.998200036585331,-0.998200036585331,1.0
292000,2.029898,499.0,-0.2018244,-0.998200036585331,-0.998200036585331,1.0
293000,2.0492654,None,-0.20848817,-0.998200036585331,-0.998200036585331,1.0
294000,2.0457559,None,-0.20520665,None,None,1.0
295000,2.0130312,499.0,-0.20118095,-0.998200036585331,-0.998200036585331,1.0
296000,2.040777,499.0,-0.20172092,-0.998200036585331,-0.998200036585331,1.0
297000,2.047221,None,-0.20011969,None,None,1.0
298000,2.0268052,499.0,-0.19857107,-0.998200036585331,-0.998200036585331,1.0
299000,1.9791873,499.0,-0.20125115,-0.998200036585331,-0.998200036585331,1.0
300000,2.006053,None,-0.2071489,None,None,1.0
301000,1.9430269,499.0,-0.20199126,-0.998200036585331,-0.998200036585331,1.0
302000,1.938759,499.0,-0.19959287,-0.998200036585331,-0.998200036585331,1.0
303000,1.9391794,499.0,-0.19994135,-0.998200036585331,-0.998200036585331,1.0
304000,1.9513602,499.0,-0.20312846,-0.998200036585331,-0.998200036585331,1.0
305000,1.8937712,499.0,-0.20265538,-0.998200036585331,-0.998200036585331,1.0
306000,1.9307286,499.0,-0.20175168,-0.998200036585331,-0.998200036585331,1.0
307000,1.9603221,None,-0.20443766,None,None,1.0
308000,1.9771956,499.0,-0.1991176,-0.998200036585331,-0.998200036585331,1.0
309000,1.9782904,499.0,-0.20003206,-0.998200036585331,-0.998200036585331,1.0
310000,2.0200634,None,-0.20027226,None,None,1.0
311000,2.0391831,499.0,-0.19772047,-0.998200036585331,-0.998200036585331,1.0
312000,1.9494942,499.0,-0.19881566,-0.998200036585331,-0.998200036585331,1.0
313000,1.9936879,499.0,-0.19882262,-0.998200036585331,-0.998200036585331,1.0
314000,2.0237436,499.0,-0.20288643,-0.998200036585331,-0.998200036585331,1.0
315000,2.0006816,499.0,-0.20010605,-0.998200036585331,-0.998200036585331,1.0
316000,1.9875981,499.0,-0.19900188,-0.998200036585331,-0.998200036585331,1.0
317000,1.9457558,499.0,-0.19880722,-0.998200036585331,-0.998200036585331,1.0
318000,1.9490525,499.0,-0.1995274,-0.998200036585331,-0.998200036585331,1.0
319000,1.9608321,499.0,-0.19562139,-0.998200036585331,-0.998200036585331,1.0
320000,2.0288556,None,-0.197881,-0.998200036585331,-0.998200036585331,1.0
321000,2.0225315,None,-0.19938573,None,None,1.0
322000,1.9846402,499.0,-0.1978212,-0.998200036585331,-0.998200036585331,1.0
323000,2.0261843,499.0,-0.1974235,-0.998200036585331,-0.998200036585331,1.0
324000,1.9910736,None,-0.19897309,None,None,1.0
325000,1.9988072,499.0,-0.1980169,-0.998200036585331,-0.998200036585331,1.0
326000,2.0053663,499.0,-0.19793734,-0.998200036585331,-0.998200036585331,1.0
327000,2.0272093,None,-0.1981558,None,None,1.0
328000,1.9628385,499.0,-0.19860518,-0.998200036585331,-0.998200036585331,1.0
329000,1.914753,499.0,-0.20054923,-0.998200036585331,-0.998200036585331,1.0
330000,1.9318976,499.0,-0.19746242,-0.998200036585331,-0.998200036585331,1.0
