Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
281000,0.22661431,-14.463304,13.35135135135135,-12.69921178566782,-12.69921178566782,1.0
282000,0.20622869,-14.56868,44.6875,-48.42032444861628,-48.42032444861628,1.0
283000,0.21761955,-14.205119,14.714285714285714,-14.625239175463479,-14.625239175463479,1.0
284000,0.21338826,-14.517846,13.377777777777778,-10.904783528784048,-10.904783528784048,1.0
285000,0.21026823,-14.870325,60.72727272727273,-70.03666816438947,-70.03666816438947,1.0
286000,0.23680168,-14.728558,16.660714285714285,-16.87892964908055,-16.87892964908055,1.0
287000,0.19554473,-14.162538,14.833333333333334,-13.636279383371043,-13.636279383371043,1.0
288000,0.19516996,-15.263501,52.48,-57.89708570639292,-57.89708570639292,1.0
289000,0.2084522,-14.131282,14.90625,-14.511407159268856,-14.511407159268856,1.0
290000,0.23323101,-14.338801,15.442622950819672,-14.451312354353608,-14.451312354353608,1.0
291000,0.18545859,-15.378701,13.75,-13.711538828336275,-13.711538828336275,1.0
292000,0.20305994,-14.402949,33.67307692307692,-36.708824475606285,-36.708824475606285,1.0
293000,0.18838632,-16.93596,999.0,2.6800003051757812,2.6800003051757812,1.0
294000,0.23496164,-14.212532,19.408163265306122,-42.04306271611428,-42.04306271611428,1.0
295000,0.20978795,-14.103739,16.25862068965517,-17.07155239993128,-17.07155239993128,1.0
296000,0.18476842,-17.404144,999.0,1.4600000381469727,1.4600000381469727,1.0
297000,0.21698932,-14.391749,14.674418604651162,-38.65227421847257,-38.65227421847257,1.0
298000,0.1972282,-16.522863,95.0,-113.09538687192477,-113.09538687192477,1.0
299000,0.20056942,-14.208652,16.763636363636362,-18.41254640926014,-18.41254640926014,1.0
300000,0.19423215,-14.215328,15.59016393442623,-14.116230245496405,-14.116230245496405,1.0
301000,0.21772006,-14.097369,15.666666666666666,-16.91366737683614,-16.91366737683614,1.0
302000,0.19565667,-14.866279,14.027027027027026,-14.629211438329596,-14.629211438329596,1.0
303000,0.1885375,-16.575209,143.1,-169.2888938056098,-169.2888938056098,1.0
304000,0.21480154,-14.413791,14.06060606060606,-13.552425370071873,-13.552425370071873,1.0
305000,0.24875899,-14.229724,17.181818181818183,-16.799455191872337,-16.799455191872337,1.0
306000,0.1994804,-14.323835,17.77777777777778,-19.404074810169362,-19.404074810169362,1.0
307000,0.20247962,-14.700023,20.27659574468085,-22.111915710124563,-22.111915710124563,1.0
308000,0.20307423,-13.912724,21.5,-23.109092343937267,-23.109092343937267,1.0
